32250:40152,17,302,654,76,616,58,8,866,84
32251:17,302,654,76,616,58,8,866,84,29
32256:17,302,654,76,616,58,8,866,84,29
32286:94,302,654,84,58,616,8,29,1102,354
32291:40755,17,302,654,76,616,58,8,866,84
32300:364,17,542,616,654,302,58,15,8,61
32329:17,302,654,76,616,58,8,866,84,29
32338:17,2139,76,81,564,508,262,500,302,542
32355:866,17,302,654,76,616,58,8,866,84
32356:2292,686,6127,785,17,76,32616,81,226,899
32364:302,17,616,654,542,58,4802,650,518,787
32379:1462,17,302,654,616,58,8,84,650,542
32409:17,616,76,302,654,736,58,8,542,518
32422:17,302,654,76,616,58,8,866,84,29
32439:654,302,84,58,616,29,1102,8,138,736
32451:302,654,17,616,58,29,650,84,76,518
32477:8322,17,9674,17,302,654,76,616,58,8
32493:616,17,654,58,302,542,650,238,861,15
32495:3131,17,302,654,76,616,58,8,866,84
32533:17,302,654,76,616,58,8,866,84,29
32546:669,17,302,654,76,616,58,8,866,84
32565:1825,17,302,654,76,616,58,8,866,84
32571:418,17,8,518,616,302,542,84,654,101
32580:2869,17,302,654,76,616,58,8,866,84
32583:17,302,654,76,616,58,8,866,84,29
32584:25641,17,302,654,76,616,58,8,866,84
32624:110752,17,302,654,76,616,58,8,866,84
32625:17,780,76,3423,226,262,302,654,986,70
32628:17,302,654,76,616,58,8,866,84,29
32641:5452,26272,45365,7201,54147,18260,32652,6846,58432,9669
32647:17,302,616,650,58,654,182,8,542,76
32656:17,30724,302,199,8,285,363,902,859,182
32667:3792,17,302,654,76,616,58,8,866,84
32675:17,302,654,76,616,58,8,866,84,29
32684:17,58,289,101,17,302,654,76,616,58
32701:17,302,654,76,616,58,8,866,84,29
32707:3578,17,302,654,76,616,58,8,866,84
32715:13895,17,5567,61,508,1002,616,23824,8,15
32751:17,616,8,654,302,76,542,518,81,650
32773:18287,17,302,654,76,616,58,8,866,84
32776:3514,8694,12993,28866,14928,45742,10881,74994,93439,4589
32780:17,302,654,76,616,58,8,866,84,29
32817:378,17,302,654,76,616,58,8,866,84
32819:17,302,654,76,616,58,8,866,84,29
32822:17,302,654,76,616,58,8,866,84,29
32823:17,302,654,76,616,58,8,866,84,29
32843:12329,1002,245,508,8483,2100,10664,17,354,226
32871:542,5928,285,15,138,17,289,58,238,302
32879:17738,17,302,654,76,616,58,8,866,84
32893:168,984,8860,661,2153,1528,801,1400,76,5480
32902:1055,17,302,654,76,616,58,8,866,84
32917:92818,17,302,654,76,616,58,8,866,84
32919:17,616,58,302,654,29,15,8,542,322
32921:11281,39936,11401,62840,29573,385,805,33223,5726,302
32936:78848,52001,45699,83195,4263,45800,2729,87021,5934,100847
32953:17,302,654,76,616,58,8,866,84,29
32955:3387,17,302,616,650,58,654,1245,84,8
32977:3847,17,302,654,76,616,58,8,866,84
32978:17,302,654,76,616,58,8,866,84,29
32982:17,302,654,76,616,58,8,866,84,29
32984:37653,245,472,2955,4422,103,15,4268,542,17
32986:12586,17,302,654,76,616,58,8,866,84
32994:16596,17,302,654,76,616,58,8,866,84
33005:17,302,654,76,616,58,8,866,84,29
33043:17,654,58,616,29,84,8,650,76,1102
33045:17,302,654,76,616,58,8,866,84,29
33108:168,1326,76,719,1528,984,1460,2318,14593,226
33135:17,302,654,76,616,58,8,866,84,29
33136:17,302,654,616,58,76,29,8,84,564
33149:17,899,48,302,84,6450,518,354,736,8
33151:17,302,654,76,616,58,8,866,84,29
33181:17,302,654,616,58,301,84,226,354,138
33201:40,17,302,654,76,616,58,8,866,84
33206:168,17,302,654,76,616,58,8,866,84
33207:14113,17,302,654,76,616,58,8,866,84
33225:17,564,1410,8,616,441,654,508,58,245
33232:81372,17,302,654,76,616,58,8,866,84
33258:9537,17,302,654,76,616,58,8,866,84
33261:3039,17,302,654,76,616,58,8,866,84
33268:17,302,654,76,616,58,8,866,84,29
33316:302,654,84,58,616,8,29,1102,354,76
33346:17,2030,302,616,58,518,654,61,8,245
33352:899,1187,48,17,6450,1119,4420,84,518,245
33355:17,302,654,76,616,58,8,866,84,29
33364:245,4268,103,17,15,32,1126,2955,119,518
33373:17,302,616,76,654,8,58,518,564,84
33374:33055,17,302,654,76,616,58,8,866,84
33406:17,302,654,76,616,58,8,866,84,29
33409:25363,518,8,15573,58,245,656,353,542,564
33421:17,302,654,76,616,58,8,866,84,29
33432:194,17,84,518,302,616,654,58,1102,101
33443:17,302,654,76,616,58,8,866,84,29
33453:17,302,654,76,616,58,8,866,84,29
33454:17,302,654,76,616,58,8,866,84,29
33491:81,17,76,2139,17,302,654,76,616,58
33525:17,302,654,76,616,58,8,866,84,29
33527:17,302,654,76,616,58,8,866,84,29
33528:17,302,654,76,616,58,8,866,84,29
33539:13065,378,17,654,2030,302,616,58,15,29
33541:17,302,654,76,616,58,8,866,84,29
33547:669,17,302,654,76,616,58,8,866,84
33554:17,302,654,76,616,58,8,866,84,29
33557:17,302,654,76,616,58,8,866,84,29
33561:17,302,654,76,616,58,8,866,84,29
33582:17,302,654,76,616,58,8,866,84,29
33590:17,302,654,616,58,224,650,61,15,29
33614:17,302,654,76,616,58,8,866,84,29
33615:518,17,84,302,616,654,58,1102,564,101
33616:41065,7372,3509,22597,81,262,353,403,18939,3852
33621:17,302,654,76,616,58,8,866,84,29
33652:17,302,654,76,616,58,8,866,84,29
33701:17,302,654,76,616,58,8,866,84,29
33702:7941,17,302,654,76,616,58,8,866,84
33707:17,302,81,780,226,542,70,616,654,29
33721:17,81,76,2139,17,302,654,76,616,58
33722:6186,17,302,654,76,616,58,8,866,84
33737:17,302,616,58,654,224,8,62,650,542
33752:200,17,302,654,76,616,58,8,866,84
33783:17,302,654,76,616,58,8,866,84,29
33787:81,17,302,616,650,289,76,654,58,226
33789:8199,17,302,654,76,616,58,8,866,84
33807:17,168,58,76,616,654,719,302,29,8860
33808:2614,17,302,654,76,616,58,8,866,84
33809:18867,17,226,70,302,564,616,654,1535,81
33837:12722,17,302,654,76,616,58,8,866,84
33841:36208,17,302,654,76,616,58,8,866,84
33844:76,564,17,654,698,302,616,2139,238,58
33859:25552,17,302,654,76,616,58,8,866,84
33866:76,17,302,654,76,616,58,8,866,84
33868:17,302,654,76,616,58,8,866,84,29
33869:17,302,654,76,616,58,8,866,84,29
33874:30572,17,787,8,654,616,518,84,302,58
33884:533,9054,4889,603,13594,14268,911,6311,10981,2139
33910:82400,17,302,654,76,616,58,8,866,84
33921:224,17,302,654,76,616,58,8,866,84
33988:1803,17,302,654,76,616,58,8,866,84
33998:54357,17,302,654,76,616,58,8,866,84
34022:7680,17,302,654,76,616,58,8,866,84
34027:225,2107,76,26360,521,117,14754,429,20998,117258
34041:17,302,654,76,616,58,8,866,84,29
34048:5468,34675,21541,33217,35908,17,302,654,76,616
34054:331,17,302,654,76,616,58,8,866,84
34068:875,1187,899,48,17,84,518,354,245,947
34092:17,302,654,76,616,58,8,866,84,29
34093:7869,17,302,654,76,616,58,8,866,84
34105:11401,62840,29573,1754,385,805,77581,33223,11281,3250
34106:17,302,654,76,616,58,8,866,84,29
34119:22674,17,302,654,76,616,58,8,866,84
34124:1348,17,302,58,616,29,84,1102,354,8
34148:17,616,302,654,58,8,736,650,518,84
34172:128,675,263,5523,429,4249,47321,16642,302,78361
34174:17,654,518,17,302,654,76,616,58,8
34179:17,302,654,76,616,58,8,866,84,29
34188:58,84,616,1102,138,8,650,76,866,736
34227:17,302,654,76,616,58,8,866,84,29
34292:17,616,302,654,58,650,76,542,8,564
34293:9265,17,302,654,76,616,58,8,866,84
34304:17,616,15,58,302,654,32,542,61,564
34309:17,302,654,76,616,58,8,866,84,29
34318:3150,17,302,654,76,616,58,8,866,84
34335:17,302,654,76,616,58,8,866,84,29
34341:5697,21541,2406,103941,57668,71303,62180,53086,7030,73646
34347:16299,17,302,654,76,616,58,8,866,84
34350:17,302,654,76,616,58,8,866,84,29
34378:6145,17,302,654,76,616,58,8,866,84
34398:17,302,654,76,616,58,8,866,84,29
34403:17,302,654,76,616,58,8,866,84,29
34421:302,654,616,58,84,8,518,29,1102,354
34433:168,984,1528,9417,719,5480,135,8860,2153,3601
34468:81,3516,17,616,302,654,58,29,262,2241
34470:17,654,302,616,76,58,29,84,564,8
34492:17,302,564,654,616,58,650,8,84,518
34498:23843,88604,17,302,654,76,616,58,8,866
34499:17,76,2139,500,70,262,805,302,564,616
34511:17,302,654,76,616,58,8,866,84,29
34512:168,5480,1400,8733,76,564,574,8860,4877,5557
34523:3176,17,302,654,76,616,58,8,866,84
34527:780,17,262,226,5767,3423,58,70,654,3137
34529:302,654,58,84,8,518,29,650,76,1102
34541:931,17,710,245,873,947,508,65,119,8
34552:924,17,302,654,76,616,58,8,866,84
34553:17,3389,899,48,1187,302,891,1119,654,245
34579:17,302,654,76,616,58,8,866,84,29
34594:8168,17,302,654,76,616,58,8,866,84
34603:1913,76,17,31633,361,2139,564,4738,6387,698
34628:17,302,654,76,616,58,8,866,84,29
34632:224,17,302,654,76,616,58,8,866,84
34681:17,302,654,76,616,58,8,866,84,29
34697:40543,17,302,654,76,616,58,8,866,84
34698:17,58,616,654,302,8,508,101,289,353
34702:17,616,8,17,302,654,76,616,58,8
34703:669,17,302,654,76,616,58,8,866,84
34709:6901,4146,2528,8783,2354,6117,12093,8129,16658,4093
34710:17,542,650,1245,654,224,302,182,564,238
34717:17,302,654,76,616,58,8,866,84,29
34740:654,2097,302,616,84,29,289,1102,8,101
34741:17,302,654,76,616,58,8,866,84,29
34742:17,302,654,76,616,58,8,866,84,29
34753:17,302,654,76,616,58,8,866,84,29
34794:17,302,654,76,616,58,8,866,84,29
34820:496,17,500,616,76,6491,226,361,58,508
34833:17,302,116,616,654,58,29,8,76,84
34837:826,17,302,654,76,616,58,8,866,84
34839:2153,84,11,168,76,17494,2337,70265,6097,1528
34868:2059,17,302,654,76,616,58,8,866,84
34885:17,302,654,76,616,58,8,866,84,29
34895:96,17,302,654,76,616,58,8,866,84
34896:24854,9043,17,302,654,76,616,58,8,866
34901:1784,17,302,654,76,616,58,8,866,84
34906:37048,17,302,654,76,616,58,8,866,84
34917:17,302,654,76,616,58,8,866,84,29
34936:17,302,654,76,616,58,8,866,84,29
34973:14147,40,23950,39436,3568,545,14597,24896,2309,14467
34974:17,654,616,29,84,650,542,15,76,289
34976:5582,17,302,654,76,616,58,8,866,84
34978:88144,47099,17,302,654,76,616,58,8,866
35005:17,302,616,654,58,8,76,518,564,15
35021:17,654,302,32,616,1382,58,363,15,650
35026:4953,17,302,654,76,616,58,8,866,84
35086:60900,17,302,654,76,616,58,8,866,84
35087:17,302,654,616,29,76,8,84,564,542
35092:16166,15184,37265,23467,36088,720,34554,11351,36715,899
35127:17,302,654,76,616,58,8,866,84,29
35150:17,616,654,58,302,15,518,61,8,32
35151:650,17,302,58,616,542,289,654,15,564
35166:17,302,654,76,616,58,8,866,84,29
35167:17,302,654,76,616,58,8,866,84,29
35176:81,226,654,986,3423,70,616,508,17,61
35211:17,302,654,76,616,58,8,866,84,29
35212:17,302,654,76,616,58,8,866,84,29
35214:28166,33223,4979,22801,18892,10543,19089,12011,23098,39619
35229:7680,17,302,654,76,616,58,8,866,84
35231:17,780,262,226,140,986,508,5767,654,616
35241:17,302,654,76,616,58,8,866,84,29
35244:155,20710,899,26380,2162,1600,108487,17,302,654
35251:17,302,654,76,616,58,8,866,84,29
35255:2848,17,302,654,76,616,58,8,866,84
35274:12022,17,302,654,76,616,58,8,866,84
35275:4459,1352,10041,1527,189,3107,2880,3172,4825,17
35289:7859,17,302,654,76,616,58,8,866,84
35296:616,17,302,654,76,616,58,8,866,84
35297:17,302,654,76,616,58,8,866,84,29
35311:17,302,654,76,616,58,8,866,84,29
35332:616,17,654,302,58,542,564,8,650,518
35348:17,302,654,58,8,29,84,650,542,76
35365:84,302,654,616,58,1102,29,101,76,354
35380:17,302,58,29,84,8,861,76,650,542
35429:17,302,654,76,616,58,8,866,84,29
35448:18531,17,302,654,76,616,58,8,866,84
35456:17,302,654,76,616,58,8,866,84,29
35495:2059,17,508,654,5567,58,76,302,17,302
35510:17,302,654,76,616,58,8,866,84,29
35518:17,81,780,8,654,84,616,518,302,500
35525:17,70,616,76,302,654,58,81,138,84
35558:8322,16035,13077,49095,9674,24933,6856,51232,17,17
35572:17,302,654,58,616,29,650,76,84,15
35574:17,302,654,76,616,58,8,866,84,29
35576:866,17,302,654,76,616,58,8,866,84
35582:17,302,654,76,616,58,8,866,84,29
35593:17,302,654,76,616,58,8,866,84,29
35623:899,17,48,1187,875,1119,302,84,6450,654
35676:2510,1397,9054,10981,11590,603,5975,911,4889,4341
35688:302,654,17,58,616,29,518,84,542,650
35690:866,17,302,654,76,616,58,8,866,84
35691:866,17,302,654,76,616,58,8,866,84
35730:17,302,654,76,616,58,8,866,84,29
35746:22572,17,302,654,76,616,58,8,866,84
35757:17,302,654,76,616,58,8,866,84,29
35771:1806,16882,8,1679,17,1299,78240,17055,387,1668
35788:16804,17,302,654,76,616,58,8,866,84
35806:17,58,302,101,654,616,554,8,650,518
35820:17,302,654,76,616,58,8,866,84,29
35826:829,302,17,654,58,29,616,84,542,495
35850:17,302,58,654,616,1023,15,101,518,1140
35859:17,302,654,76,616,58,8,866,84,29
35893:709,17,302,654,76,616,58,8,866,84
35900:17,616,302,58,944,654,8,542,650,1196
35901:239,17,302,654,76,616,58,8,866,84
35932:17,302,654,76,616,58,8,866,84,29
35941:302,654,84,616,58,354,29,138,8,76
35969:2153,1460,6097,984,7838,5480,168,463,1081,1400
35970:24880,119725,53261,17,302,654,76,616,58,8
35982:81,226,17,564,70,76,508,1749,698,302
35989:17,302,654,76,616,58,8,866,84,29
35990:48724,17,302,654,76,616,58,8,866,84
35999:11626,76,17,302,654,76,616,58,8,866
36064:669,17,302,654,76,616,58,8,866,84
36123:17,302,654,76,616,58,8,866,84,29
36135:17,302,654,616,58,564,650,8,84,70
36176:3137,17,302,654,76,616,58,8,866,84
36179:17,654,58,616,61,542,518,302,8,1511
36185:23950,14147,14467,24896,39436,10330,890,3568,1758,2291
36193:3157,17,302,654,76,616,58,8,866,84
36196:224,17,302,654,76,616,58,8,866,84
36210:59826,17,302,654,76,616,58,8,866,84
36216:5567,17,76,58,698,1382,2579,302,363,508
36221:963,17,302,654,76,616,58,8,866,84
36225:30317,17,302,654,76,616,58,8,866,84
36242:226,17,302,654,76,616,58,8,866,84
36258:7851,17,302,654,76,616,58,8,866,84
36261:224,17,302,654,76,616,58,8,866,84
36268:17,302,654,76,616,58,8,866,84,29
36313:616,58,654,17,302,162,8,542,61,29
36315:17,302,654,76,616,58,8,866,84,29
36319:441,6315,1002,4513,4989,1256,17,302,654,76
36330:17,302,654,76,616,58,8,866,84,29
36342:17087,3231,27883,17,616,6243,4275,273,322,736
36355:17,302,654,76,616,58,8,866,84,29
36358:17,616,58,302,654,650,29,285,8,542
36375:17,302,654,76,616,58,8,866,84,29
36385:17,302,654,76,616,58,8,866,84,29
36393:60311,17,302,654,76,616,58,8,866,84
36418:68687,17,302,654,76,616,58,8,866,84
36419:17,780,76,262,58,302,226,616,654,70
36420:14129,17,616,654,58,302,650,542,564,76
36468:302,654,17,58,616,84,650,8,15,285
36470:2265,17,302,76,616,654,58,564,70,8
36471:17,901,58,654,302,616,564,84,554,76
36488:17,302,654,76,616,58,8,866,84,29
36499:1913,17,76,361,302,866,654,58,616,2139
36508:17,302,654,76,616,58,650,101,518,138
36561:10595,17,302,654,76,616,58,8,866,84
36563:17,302,654,76,616,58,8,866,84,29
36564:986,17,302,654,76,616,58,8,866,84
36585:168,76,2153,2337,6097,1326,2548,508,5738,719
36595:17,58,302,654,8,861,84,76,650,518
36607:17,302,654,76,616,58,8,866,84,29
36620:10041,1352,3107,2880,189,8848,1527,3172,1712,4825
36642:182,17,302,654,76,616,58,8,866,84
36656:13306,17,302,654,76,616,58,8,866,84
36689:17,302,654,76,616,58,8,866,84,29
36696:669,17,302,654,76,616,58,8,866,84
36708:3101,1245,19132,22190,1280,11092,70506,28190,68048,55270
36723:59582,17,302,654,76,616,58,8,866,84
36727:17,302,654,76,616,58,8,866,84,29
36730:17,616,302,58,654,542,650,8,238,76
36790:17,302,654,76,616,58,8,866,84,29
36797:1451,17,508,8,302,616,65,654,84,327
36902:2757,17,76,564,40,616,262,302,58,654
36948:20884,17,285,654,8,15,289,302,1405,518
36960:17,616,654,302,518,542,8,58,245,61
36961:1133,17,302,654,76,616,58,8,866,84
36966:17,302,654,76,616,58,8,866,84,29
36979:36370,17,302,654,76,616,58,8,866,84
37050:17,302,654,76,616,58,8,866,84,29
37053:17,302,654,76,616,58,8,866,84,29
37054:17,302,654,76,616,58,8,866,84,29
37058:17,70,654,866,302,354,616,84,58,301
37078:17,302,654,76,616,58,8,866,84,29
37088:81,780,1749,3374,262,5767,3137,17,302,654
37143:17,17,302,654,76,616,58,8,866,84
37160:4755,3107,1352,10041,1527,2880,5624,3172,1712,10687
37165:518,84,17,1102,302,616,1762,654,554,70
37175:17,654,302,58,616,29,650,542,15,84
37177:11576,17,302,654,76,616,58,8,866,84
37178:17,302,654,76,616,58,8,866,84,29
37212:17,302,654,76,616,58,8,866,84,29
37222:17,616,654,58,510,302,542,76,32,289
37240:62487,17,302,654,76,616,58,8,866,84
37255:17,302,654,76,616,58,8,866,84,29
37266:2399,17,302,654,76,616,58,8,866,84
37272:225,17,302,654,76,616,58,8,866,84
37291:10541,157,2548,17,3196,197,27070,4755,5111,70
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,654,616,302,58,29,650,542,6,15
37358:17,302,654,76,616,58,8,866,84,29
37380:17,302,654,76,616,58,8,866,84,29
37389:168,984,661,463,76,1326,801,1400,1528,5480
37398:17,302,654,76,616,58,8,866,84,29
37399:1460,1326,76,297,17,302,654,76,616,58
37404:17,866,302,654,58,616,29,76,354,84
37443:17,76,508,8,302,654,564,616,84,7006
37446:17,302,654,76,616,58,8,866,84,29
37480:17,302,654,76,616,58,8,866,84,29
37501:24481,17,302,654,76,616,58,8,866,84
37515:302,654,84,58,616,8,29,1102,354,76
37516:17,58,302,654,8,861,84,76,650,518
37521:17,302,654,76,616,58,8,866,84,29
37523:2059,17,302,654,76,616,58,8,866,84
37530:17,302,654,76,616,58,8,866,84,29
37570:17,302,654,76,616,58,8,866,84,29
37585:385,17,302,654,76,616,58,8,866,84
37588:415,17,302,654,76,616,58,8,866,84
37606:2142,245,39395,353,774,33882,1524,2200,8,17
37666:17,302,654,76,616,58,8,866,84,29
37676:2178,17,302,654,76,616,58,8,866,84
37692:3088,17,302,654,76,616,58,8,866,84
37701:17,654,302,58,616,84,354,650,518,15
37708:17,302,654,76,616,58,8,866,84,29
37731:17,302,654,76,616,58,8,866,84,29
37735:17,302,654,76,616,58,8,866,84,29
37753:698,76,564,4146,17,2139,8783,2528,10692,40
37767:16964,17,302,654,76,616,58,8,866,84
37790:24920,17,302,654,76,616,58,8,866,84
37816:17,654,542,61,15,302,245,58,616,518
37849:17,302,654,76,616,58,8,866,84,29
37876:17,302,654,76,616,58,8,866,84,29
37878:30,17,302,654,76,616,58,8,866,84
37910:17,302,654,76,616,58,8,866,84,29
37911:5567,57491,1405,17,302,654,76,616,58,8
37912:17,302,654,76,616,58,8,866,84,29
37918:17,302,654,76,616,58,8,866,84,29
37924:65669,17,302,654,76,616,58,8,866,84
37934:302,654,58,84,616,8,354,1102,518,29
37971:17,302,654,61,616,518,8,58,15,674
37987:17,302,654,76,616,58,8,866,84,29
37988:17,302,654,76,616,58,8,866,84,29
37989:5975,1397,2510,9054,4889,603,17,302,654,76
38028:13166,17,302,654,76,616,58,8,866,84
38029:5405,17,302,654,76,616,58,8,866,84
38037:51343,17,302,654,76,616,58,8,866,84
38057:542,17,17,302,654,76,616,58,8,866
38073:17,302,654,76,616,58,8,866,84,29
38080:74775,17,302,654,76,616,58,8,866,84
38088:168,76,984,463,564,661,1400,2318,760,801
38108:17,1102,302,8,654,518,616,58,354,29
38168:17,302,654,76,616,58,8,866,84,29
38216:11623,17,302,654,76,616,58,8,866,84
38244:17,302,654,76,616,58,8,866,84,29
38281:17,616,8,518,84,302,654,58,542,61
38362:65,17,302,654,616,84,58,518,8,542
38367:17,302,654,76,616,58,8,866,84,29
38376:17,84,302,8,899,654,616,518,245,301
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,58,616,29,84,1102,354,650,8
38445:43508,17,302,654,76,616,58,8,866,84
38451:17,302,654,76,616,58,8,866,84,29
38466:96,17,302,654,76,616,58,8,866,84
38480:500,17,302,654,76,616,58,8,866,84
38546:17,616,302,654,58,8,518,84,29,76
38557:44922,17,302,654,76,616,58,8,866,84
38578:354,17,138,302,84,521,1462,1762,508,654
38616:17,302,654,76,616,58,8,866,84,29
38645:18857,17,302,654,76,616,58,8,866,84
38648:17,302,654,76,616,58,8,866,84,29
38661:6503,17,302,654,76,616,58,8,866,84
38679:21163,17,302,654,76,616,58,8,866,84
38684:866,17,302,654,76,616,58,8,866,84
38685:1119,17,302,654,76,616,58,8,866,84
38686:17,302,654,76,616,58,8,866,84,29
38691:17,302,654,76,616,58,8,866,84,29
38704:10474,17,302,654,76,616,58,8,866,84
38715:17,302,654,76,616,58,8,866,84,29
38736:17426,17,302,654,76,616,58,8,866,84
38739:9289,17,302,654,76,616,58,8,866,84
38766:3177,17,302,654,76,616,58,8,866,84
38778:924,17,302,654,76,616,58,8,866,84
38786:17,302,654,76,616,58,8,866,84,29
38813:17,302,654,76,616,58,8,866,84,29
38868:17,654,58,616,84,1102,354,650,76,8
38870:17,616,302,654,58,650,8,564,542,84
38878:2097,17,302,654,616,29,58,84,650,8
38888:17,302,654,76,616,58,8,866,84,29
38897:17,302,654,76,616,58,8,866,84,29
38945:26381,17,302,654,76,616,58,8,866,84
38967:17,302,654,76,616,58,8,866,84,29
38983:17,302,654,76,616,58,8,866,84,29
39003:27407,17,302,654,76,616,58,8,866,84
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,68950,17,302,654,76,616,58,8,866
39043:17,302,654,76,616,58,8,866,84,29
39049:9210,17,302,654,76,616,58,8,866,84
39050:14464,17,302,654,76,616,58,8,866,84
39052:925,17,302,654,76,616,58,8,866,84
39074:1847,17,302,654,76,616,58,8,866,84
39083:17,302,654,76,616,58,8,866,84,29
39084:81,226,1749,2379,2967,140,3423,1884,1535,7211
39092:17,245,1002,8,76,2548,226,650,15,1784
39105:6751,17,302,654,76,616,58,8,866,84
39158:1002,245,710,441,1744,17,94,4268,508,131
39159:17,302,654,76,616,58,8,866,84,29
39163:3847,17,302,654,76,616,58,8,866,84
39188:17,361,302,654,354,29,84,58,76,616
39232:18105,17,302,654,76,616,58,8,866,84
39237:17,616,654,542,8,58,302,650,15,62
39291:14444,17,302,654,76,616,58,8,866,84
39295:866,17,302,76,654,616,698,58,564,84
39296:6606,17,302,654,76,616,58,8,866,84
39308:17,302,654,76,616,58,8,866,84,29
39379:17,302,654,76,616,58,8,866,84,29
39391:17,616,654,542,15,302,8,58,61,518
39393:616,17,302,8,84,654,58,518,101,861
39394:17,302,654,76,616,58,8,866,84,29
39429:17,302,654,76,616,58,8,866,84,29
39430:616,58,650,654,17,302,542,1196,15,564
39432:17,302,654,76,616,58,8,866,84,29
39458:17,780,76,262,58,302,226,616,654,70
39469:2377,17,302,654,76,616,58,8,866,84
39515:441,17,302,654,76,616,58,8,866,84
39518:48823,8322,17,17,302,654,76,616,58,8
39528:102004,17,302,654,76,616,58,8,866,84
39555:441,6315,4513,1340,827,5083,13881,4421,802,76
39556:302,17,654,58,616,84,650,354,1102,8
39567:3645,17,302,654,76,616,58,8,866,84
39580:17,654,616,542,58,302,61,8,564,518
39592:5253,17,302,654,76,616,58,8,866,84
39594:568,17,302,654,76,616,58,8,866,84
39617:7624,17,302,654,76,616,58,8,866,84
39623:262,17,302,654,76,616,58,8,866,84
39652:9207,17,302,654,76,616,58,8,866,84
39662:17,302,654,76,616,58,8,866,84,29
39693:17,302,654,76,616,58,8,866,84,29
39694:69150,17,302,654,76,616,58,8,866,84
39707:17,302,654,76,616,58,8,866,84,29
39718:17,542,70,76,81,302,654,8,58,508
39730:224,17,302,654,76,616,58,8,866,84
39731:2031,17,302,654,76,616,58,8,866,84
39796:168,5738,8860,719,2318,14593,5480,984,463,135
39821:17,302,654,76,616,58,8,866,84,29
39822:3191,17,302,654,76,616,58,8,866,84
39863:654,616,302,17,15,58,650,542,61,564
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:17,302,654,76,616,58,8,866,84,29
39878:302,654,84,58,616,8,29,1102,354,76
39896:669,17,302,654,76,616,58,8,866,84
39903:302,654,84,58,616,8,29,1102,354,76
39926:78622,17,302,654,76,616,58,8,866,84
39927:20194,17,302,654,76,616,58,8,866,84
39932:9238,17,302,654,76,616,58,8,866,84
39940:17,654,17,302,654,76,616,58,8,866
39967:17,616,81,76,302,731,8,542,654,15
39979:17,302,654,76,616,58,8,866,84,29
39983:17,302,654,76,616,58,8,866,84,29
40040:3368,17,302,654,76,616,58,8,866,84
40043:17,361,302,654,354,29,84,58,76,616
40053:302,654,58,17,726,616,29,3234,239,84
40055:2703,17,302,654,76,616,58,8,866,84
40069:533,1397,2510,4656,306,70142,14268,8640,50016,4341
40098:17,361,302,654,354,29,84,58,76,616
40101:17,76,224,10600,32,6,1023,22572,45,573
40115:17,302,654,76,616,58,8,866,84,29
40120:35612,17,302,654,76,616,58,8,866,84
40123:2982,17,302,654,76,616,58,8,866,84
40129:17,302,654,76,616,58,8,866,84,29
40149:17,302,616,654,58,564,650,8,542,84
40158:17,302,654,76,616,58,8,866,84,29
40163:5975,1397,2510,9054,603,4889,17,302,654,76
40189:3476,17,302,654,616,58,650,564,29,542
40190:4463,17,302,654,76,616,58,8,866,84
40195:17,8,616,518,302,654,1119,15,564,58
40196:669,17,302,654,76,616,58,8,866,84
40215:17,302,654,76,616,58,8,866,84,29
40226:16789,17,15,542,32,103,302,18546,1126,245
40229:17,302,654,76,616,58,8,866,84,29
40234:17,616,654,542,302,58,650,15,1196,409
40235:17,616,654,58,302,542,15,6,8,518
40258:168,76,719,5738,5480,8860,2318,297,1460,14593
40259:1279,17,302,654,76,616,58,8,866,84
40262:2703,17,302,654,76,616,58,8,866,84
40293:17,302,654,76,616,58,8,866,84,29
40307:866,17,302,654,76,616,58,8,866,84
40308:2669,17,616,302,8,650,654,542,76,58
40316:8627,17,302,654,76,616,58,8,866,84
40347:398,17,302,654,76,616,58,8,866,84
40368:669,17,302,654,76,616,58,8,866,84
40427:17,302,654,76,616,58,8,866,84,29
40431:14047,17,70,302,616,654,76,58,81,84
40468:17,302,654,76,616,58,8,866,84,29
40472:71243,17,302,654,76,616,58,8,866,84
40480:13,17,302,654,76,616,58,8,866,84
40489:10039,17,302,654,76,616,58,8,866,84
40493:30646,17,302,654,76,616,58,8,866,84
40507:262,17,302,654,76,616,58,8,866,84
40512:18062,17,302,654,76,616,58,8,866,84
40538:17,302,654,650,182,58,616,76,1245,29
40563:21163,17,302,654,76,616,58,8,866,84
40586:17,302,654,616,58,518,61,8,84,15
40610:11924,17,302,654,76,616,58,8,866,84
40638:103576,17,302,654,76,616,58,8,866,84
40642:1357,17,302,654,76,616,58,8,866,84
40647:36226,17,302,654,76,616,58,8,866,84
40659:1712,17,302,654,76,616,58,8,866,84
40682:168,661,2833,5480,3698,719,5738,8860,463,1326
40688:2618,17,302,654,76,616,58,8,866,84
40712:99642,17,302,654,76,616,58,8,866,84
40727:866,17,302,654,76,616,58,8,866,84
40750:59514,17,302,654,76,616,58,8,866,84
40761:15470,17,654,302,58,616,29,76,8,650
40782:17,654,302,510,58,8,616,84,518,76
40789:17,8,302,616,654,518,58,84,542,650
